subj_idx,change_number,rhythm,response,rt,x1,x2,x3,x4,x5,x6
1,0,1,0,0.66345100000035,1,0,0,1,0,0
1,2,1,1,0.989552999992156,0,1,0,0,1,0
1,4,1,1,0.752818300010404,0,0,1,0,0,1
1,0,0,1,0.721281799997087,1,0,0,0,0,0
1,2,1,0,0.659267199996975,0,1,0,0,1,0
1,2,0,0,1.46575980000489,0,1,0,0,0,0
1,0,1,1,0.531325100004324,1,0,0,1,0,0
1,2,1,0,1.85964429999876,0,1,0,0,1,0
1,4,0,1,1.28123430001142,0,0,1,0,0,0
1,4,1,0,1.62177879999217,0,0,1,0,0,1
1,4,0,1,0.693174600004568,0,0,1,0,0,0
1,4,1,1,1.37122659999295,0,0,1,0,0,1
1,4,1,1,1.01070980000077,0,0,1,0,0,1
1,4,1,1,1.00762060000852,0,0,1,0,0,1
1,4,1,1,1.60807519999798,0,0,1,0,0,1
1,4,0,0,1.45012240001233,0,0,1,0,0,0
1,0,0,0,0.95857810000598,1,0,0,0,0,0
1,4,1,1,1.00726729999587,0,0,1,0,0,1
1,0,1,0,2.81604700000025,1,0,0,1,0,0
1,0,1,1,0.481005699999514,1,0,0,1,0,0
1,2,1,0,3.58484550000867,0,1,0,0,1,0
1,4,1,1,2.41330569999991,0,0,1,0,0,1
1,2,0,1,1.22707069999888,0,1,0,0,0,0
1,4,1,1,1.24855540000135,0,0,1,0,0,1
1,0,1,0,0.690752200011048,1,0,0,1,0,0
1,2,0,1,2.19096779999381,0,1,0,0,0,0
1,2,0,1,2.65449450000597,0,1,0,0,0,0
1,2,1,1,1.20590840000659,0,1,0,0,1,0
1,4,0,0,0.570366900006775,0,0,1,0,0,0
1,2,1,0,0.896421800003736,0,1,0,0,1,0
1,2,1,1,3.62229100000695,0,1,0,0,1,0
1,0,0,0,2.22488200000953,1,0,0,0,0,0
1,0,0,0,1.76034799999616,1,0,0,0,0,0
1,4,1,0,2.04647519999708,0,0,1,0,0,1
1,4,1,1,1.93538599999738,0,0,1,0,0,1
1,4,1,1,4.34728890001134,0,0,1,0,0,1
1,4,0,1,1.13287840000703,0,0,1,0,0,0
1,4,1,1,1.12233220000053,0,0,1,0,0,1
1,2,0,1,3.48309360000712,0,1,0,0,0,0
1,2,0,1,2.39721540000755,0,1,0,0,0,0
1,2,0,0,1.15137540000433,0,1,0,0,0,0
1,4,0,1,0.505633500011754,0,0,1,0,0,0
1,4,1,0,2.34574279999651,0,0,1,0,0,1
1,4,0,0,1.4066759999987,0,0,1,0,0,0
1,4,1,1,1.68458010000177,0,0,1,0,0,1
1,0,0,0,0.494060800003354,1,0,0,0,0,0
1,2,0,1,2.71254920000501,0,1,0,0,0,0
1,0,0,1,1.63029979998828,1,0,0,0,0,0
1,0,1,0,2.02627469999425,1,0,0,1,0,0
1,4,1,1,0.989807300007669,0,0,1,0,0,1
1,2,0,1,0.443127500009723,0,1,0,0,0,0
1,0,0,1,2.62706009999965,1,0,0,0,0,0
1,4,1,1,3.18848230000003,0,0,1,0,0,1
1,2,1,1,1.634269400005,0,1,0,0,1,0
1,0,0,1,0.934730200009653,1,0,0,0,0,0
1,4,1,1,0.704030900000362,0,0,1,0,0,1
1,0,0,0,0.781199599994579,1,0,0,0,0,0
1,4,0,0,0.397961599999689,0,0,1,0,0,0
1,4,0,1,1.40422509999189,0,0,1,0,0,0
1,4,0,1,2.36989069999254,0,0,1,0,0,0
1,0,1,0,1.09306610000203,1,0,0,1,0,0
1,4,1,1,3.00907000000007,0,0,1,0,0,1
1,4,1,0,0.900209400002495,0,0,1,0,0,1
1,2,0,1,0.86444790000678,0,1,0,0,0,0
1,0,0,0,2.46915309999895,1,0,0,0,0,0
1,4,0,0,1.3325702999864,0,0,1,0,0,0
1,0,1,0,0.923538799994276,1,0,0,1,0,0
1,0,0,0,1.92932959999598,1,0,0,0,0,0
1,4,0,0,0.293883299993468,0,0,1,0,0,0
1,2,0,1,3.17772709998826,0,1,0,0,0,0
1,2,1,1,1.27636420000636,0,1,0,0,1,0
1,2,1,1,1.35022410000965,0,1,0,0,1,0
1,4,0,1,0.956356800001231,0,0,1,0,0,0
1,0,0,1,1.56271570001263,1,0,0,0,0,0
1,4,1,1,0.857009699990158,0,0,1,0,0,1
1,4,1,1,8.83671079999476,0,0,1,0,0,1
1,4,0,1,3.16487259999849,0,0,1,0,0,0
1,0,0,0,3.7706007000088,1,0,0,0,0,0
1,4,0,1,2.27077639999334,0,0,1,0,0,0
1,2,0,1,1.26947089999157,0,1,0,0,0,0
1,2,1,1,2.90108220001275,0,1,0,0,1,0
1,2,0,1,1.89120659999026,0,1,0,0,0,0
1,0,1,0,2.2153801000095,1,0,0,1,0,0
1,0,1,0,1.02749089999998,1,0,0,1,0,0
1,2,0,1,1.2684952999989,0,1,0,0,0,0
1,2,1,1,1.35329769999953,0,1,0,0,1,0
1,0,0,0,1.59575129998848,1,0,0,0,0,0
1,0,1,0,1.1924308000016,1,0,0,1,0,0
1,2,1,1,1.68296459999692,0,1,0,0,1,0
1,2,0,1,1.27698670000245,0,1,0,0,0,0
1,2,0,1,1.08893630000239,0,1,0,0,0,0
1,4,0,1,1.14232859999174,0,0,1,0,0,0
1,0,1,0,1.1133065999893,1,0,0,1,0,0
1,0,1,0,0.98604720000003,1,0,0,1,0,0
1,0,0,0,1.61787170000025,1,0,0,0,0,0
1,2,1,1,1.31341620000603,0,1,0,0,1,0
1,0,1,0,0.742404199991142,1,0,0,1,0,0
1,0,1,0,0.641533899994101,1,0,0,1,0,0
1,2,1,1,3.88852670000051,0,1,0,0,1,0
1,2,0,1,2.43583750000107,0,1,0,0,0,0
1,4,0,0,0.331300400008331,0,0,1,0,0,0
1,0,1,1,0.580420999991475,1,0,0,1,0,0
1,4,1,1,1.04999539999699,0,0,1,0,0,1
1,4,0,0,0.922471199999563,0,0,1,0,0,0
1,4,0,1,1.37180530000478,0,0,1,0,0,0
1,2,1,1,3.18210890000046,0,1,0,0,1,0
1,4,0,1,1.75281800000812,0,0,1,0,0,0
1,4,1,1,0.805756200003088,0,0,1,0,0,1
1,0,1,0,1.38385260000359,1,0,0,1,0,0
1,4,0,1,0.810968799996772,0,0,1,0,0,0
1,2,1,0,1.31239669999923,0,1,0,0,1,0
1,4,0,0,0.714197499997681,0,0,1,0,0,0
1,2,0,1,0.457391599993571,0,1,0,0,0,0
1,0,0,0,1.06607320001058,1,0,0,0,0,0
1,4,0,0,2.56701949999842,0,0,1,0,0,0
1,0,1,0,0.869858599995496,1,0,0,1,0,0
1,2,0,1,0.527957999991486,0,1,0,0,0,0
1,2,0,1,0.572213300009025,0,1,0,0,0,0
1,2,1,0,1.99892600000021,0,1,0,0,1,0
1,0,1,0,0.532501299996511,1,0,0,1,0,0
1,2,0,1,0.5489385999972,0,1,0,0,0,0
1,2,1,1,1.14125770000101,0,1,0,0,1,0
1,2,0,1,1.12928209999518,0,1,0,0,0,0
1,4,0,1,0.667204999990645,0,0,1,0,0,0
1,4,0,1,1.4556656999921,0,0,1,0,0,0
1,4,0,1,1.20039779999934,0,0,1,0,0,0
1,2,1,0,1.91629350000585,0,1,0,0,1,0
1,2,1,1,2.97201870000572,0,1,0,0,1,0
1,0,0,0,1.1229139000061,1,0,0,0,0,0
1,0,1,0,1.52544260000286,1,0,0,1,0,0
1,4,0,1,0.627592899996671,0,0,1,0,0,0
1,0,1,0,1.17271620000247,1,0,0,1,0,0
1,0,1,0,2.13577009999426,1,0,0,1,0,0
1,4,1,0,2.33083459999762,0,0,1,0,0,1
1,2,0,0,1.25464400000055,0,1,0,0,0,0
1,4,1,0,5.64568499999586,0,0,1,0,0,1
1,2,0,1,0.329158499996993,0,1,0,0,0,0
1,0,1,0,0.967101200003526,1,0,0,1,0,0
1,2,1,0,1.22551530000055,0,1,0,0,1,0
1,2,0,0,0.757801100000506,0,1,0,0,0,0
1,0,0,0,0.806670599995414,1,0,0,0,0,0
1,0,0,0,2.99112449999666,1,0,0,0,0,0
1,0,0,0,0.993448599998374,1,0,0,0,0,0
1,2,1,1,0.462134700006573,0,1,0,0,1,0
1,2,1,1,1.93604040000355,0,1,0,0,1,0
1,4,1,0,1.33215459999337,0,0,1,0,0,1
1,4,0,1,1.36558480000531,0,0,1,0,0,0
1,0,1,0,1.4511707000056,1,0,0,1,0,0
1,2,0,1,1.56596610000997,0,1,0,0,0,0
1,2,1,0,1.08717030000116,0,1,0,0,1,0
1,2,1,1,1.62787639998714,0,1,0,0,1,0
1,4,0,1,1.35330129999784,0,0,1,0,0,0
1,4,0,1,0.690805299993372,0,0,1,0,0,0
1,4,0,0,1.44568150000123,0,0,1,0,0,0
1,0,1,0,2.11055910000869,1,0,0,1,0,0
1,4,0,0,1.2065869000071,0,0,1,0,0,0
1,4,1,1,4.0804868000123,0,0,1,0,0,1
1,0,0,0,1.76385829999344,1,0,0,0,0,0
1,4,1,1,3.62094690000231,0,0,1,0,0,1
1,2,1,1,0.516697299986845,0,1,0,0,1,0
1,4,0,1,0.340370200006873,0,0,1,0,0,0
1,0,1,1,0.256674899996142,1,0,0,1,0,0
1,2,0,0,0.305056199998944,0,1,0,0,0,0
1,0,0,1,0.263235000005807,1,0,0,0,0,0
1,0,0,0,0.329511599993566,1,0,0,0,0,0
1,4,1,1,2.24630700000853,0,0,1,0,0,1
1,2,0,1,0.747816999995848,0,1,0,0,0,0
1,2,1,1,3.07524540000304,0,1,0,0,1,0
1,0,0,0,1.08845470000233,1,0,0,0,0,0
1,2,1,1,1.49309730000095,0,1,0,0,1,0
1,0,1,0,2.32848549999471,1,0,0,1,0,0
1,4,1,0,2.17961059999652,0,0,1,0,0,1
1,2,1,1,1.97433589999855,0,1,0,0,1,0
1,0,0,1,2.03086090000579,1,0,0,0,0,0
1,0,0,0,1.81522949998907,1,0,0,0,0,0
1,4,1,1,1.4330692999938,0,0,1,0,0,1
1,2,1,0,1.35776919999626,0,1,0,0,1,0
1,0,0,1,1.19003650000377,1,0,0,0,0,0
1,0,1,1,0.395344100004877,1,0,0,1,0,0
1,0,1,1,2.97027820000949,1,0,0,1,0,0
1,2,0,0,2.82579849999456,0,1,0,0,0,0
1,2,1,1,1.69287729999633,0,1,0,0,1,0
1,0,1,0,0.912536100004218,1,0,0,1,0,0
1,4,1,0,2.0341696000105,0,0,1,0,0,1
1,2,1,1,0.359387099990272,0,1,0,0,1,0
1,4,0,0,1.21618719999969,0,0,1,0,0,0
1,4,1,0,1.20861719999812,0,0,1,0,0,1
1,0,1,0,1.48940380000568,1,0,0,1,0,0
1,0,1,0,1.40035960001114,1,0,0,1,0,0
1,2,0,0,1.59099500000593,0,1,0,0,0,0
1,4,1,0,1.5871296999976,0,0,1,0,0,1
1,4,1,1,0.33490869999514,0,0,1,0,0,1
1,2,0,1,0.823504500003764,0,1,0,0,0,0
1,0,1,1,1.86518989999604,1,0,0,1,0,0
1,4,0,0,1.43753739999374,0,0,1,0,0,0
1,0,1,0,3.33779479999794,1,0,0,1,0,0
1,2,0,1,0.488522899991949,0,1,0,0,0,0
1,4,0,0,1.89680950000184,0,0,1,0,0,0
1,4,0,1,1.80718439999328,0,0,1,0,0,0
1,4,1,1,1.66068470000755,0,0,1,0,0,1
1,2,1,0,2.23417399999744,0,1,0,0,1,0
1,2,1,1,0.40414719999535,0,1,0,0,1,0
1,2,0,1,0.600700399998459,0,1,0,0,0,0
1,2,0,1,0.365653300003032,0,1,0,0,0,0
1,0,0,0,0.563220200012438,1,0,0,0,0,0
1,2,1,1,0.931914499989944,0,1,0,0,1,0
1,2,0,1,0.890371300003608,0,1,0,0,0,0
1,0,1,0,0.943354599992745,1,0,0,1,0,0
1,2,0,1,1.12803720000375,0,1,0,0,0,0
1,0,1,0,4.11825270000554,1,0,0,1,0,0
1,2,0,1,4.40433609999309,0,1,0,0,0,0
1,4,0,1,2.16645900000003,0,0,1,0,0,0
1,0,1,0,0.488140599991311,1,0,0,1,0,0
1,2,0,1,3.52430330000061,0,1,0,0,0,0
1,0,1,0,1.51054640000802,1,0,0,1,0,0
1,2,1,1,1.46082269999897,0,1,0,0,1,0
1,0,0,1,0.94206880001002,1,0,0,0,0,0
1,2,0,0,2.29388389999804,0,1,0,0,0,0
1,0,1,0,0.809010800003307,1,0,0,1,0,0
1,0,0,0,1.273065699992,1,0,0,0,0,0
1,0,0,0,0.937113599997247,1,0,0,0,0,0
1,4,0,1,0.754849799996009,0,0,1,0,0,0
1,0,0,1,0.902198600000702,1,0,0,0,0,0
1,2,0,0,0.920505600006436,0,1,0,0,0,0
1,2,1,1,0.552263899997342,0,1,0,0,1,0
1,4,0,1,0.863921300013317,0,0,1,0,0,0
1,0,0,1,2.03608700000041,1,0,0,0,0,0
1,0,1,1,0.472570500001893,1,0,0,1,0,0
1,0,0,0,1.64091989998997,1,0,0,0,0,0
1,0,1,0,1.33832229999825,1,0,0,1,0,0
1,0,0,0,0.903633300011279,1,0,0,0,0,0
1,2,1,1,2.05509320000419,0,1,0,0,1,0
1,0,0,0,1.61943849999807,1,0,0,0,0,0
1,2,0,1,2.46668990000035,0,1,0,0,0,0
1,4,0,0,1.19733239999914,0,0,1,0,0,0
1,4,1,1,0.354774899999029,0,0,1,0,0,1
1,4,0,1,0.843439999996917,0,0,1,0,0,0
1,4,1,1,0.552982099994551,0,0,1,0,0,1
1,0,0,0,0.554897600013646,1,0,0,0,0,0
1,4,1,1,0.882286400010344,0,0,1,0,0,1
1,0,0,0,1.76349660000415,1,0,0,0,0,0
1,4,1,0,2.16258200000448,0,0,1,0,0,1
1,4,1,0,1.52036720000615,0,0,1,0,0,1
1,0,0,0,1.56472819999908,1,0,0,0,0,0
1,0,0,0,1.43143630000122,1,0,0,0,0,0
1,0,0,1,0.940245000005234,1,0,0,0,0,0
1,0,0,0,0.835068299988052,1,0,0,0,0,0
1,4,0,1,1.59865730001184,0,0,1,0,0,0
1,4,0,1,0.378163200002746,0,0,1,0,0,0
1,2,1,1,0.4731587000133,0,1,0,0,1,0
1,0,0,0,1.20107699999062,1,0,0,0,0,0
1,0,0,0,0.982524200007902,1,0,0,0,0,0
1,0,1,0,0.43434389999311,1,0,0,1,0,0
1,0,1,0,0.454101299998001,1,0,0,1,0,0
1,2,1,1,1.00118370000564,0,1,0,0,1,0
1,4,0,0,1.75855640000373,0,0,1,0,0,0
1,0,1,1,1.01247420000436,1,0,0,1,0,0
1,2,1,1,0.629554200000712,0,1,0,0,1,0
1,2,0,1,2.22321880000527,0,1,0,0,0,0
1,2,1,0,0.663005099995644,0,1,0,0,1,0
1,4,1,1,2.71251680000569,0,0,1,0,0,1
1,4,1,1,1.03870269999607,0,0,1,0,0,1
1,2,0,1,5.83923169999616,0,1,0,0,0,0
1,2,0,1,0.560579199998756,0,1,0,0,0,0
1,0,1,0,0.571883600001456,1,0,0,1,0,0
1,0,1,0,0.340171699994244,1,0,0,1,0,0
1,2,0,1,1.20021809999889,0,1,0,0,0,0
1,4,0,1,2.25768969999626,0,0,1,0,0,0
1,2,0,1,1.06203309999546,0,1,0,0,0,0
1,4,1,1,0.756505800003652,0,0,1,0,0,1
1,2,1,1,0.882655599998543,0,1,0,0,1,0
1,4,1,1,1.01957830000902,0,0,1,0,0,1
1,4,1,1,1.18566309999733,0,0,1,0,0,1
1,2,1,1,0.397588500010897,0,1,0,0,1,0
1,0,0,0,0.822966600011569,1,0,0,0,0,0
1,0,0,1,0.853110299998662,1,0,0,0,0,0
1,0,0,0,1.27480079999077,1,0,0,0,0,0
1,4,1,1,0.346077599999262,0,0,1,0,0,1
1,2,0,1,1.2038709000044,0,1,0,0,0,0
1,2,1,1,0.928958399992553,0,1,0,0,1,0
1,0,1,1,0.436696799995843,1,0,0,1,0,0
1,4,0,1,0.346448500000406,0,0,1,0,0,0
1,0,1,0,0.591550600001938,1,0,0,1,0,0
1,2,1,1,0.469336099995417,0,1,0,0,1,0
1,2,0,1,0.53014930000063,0,1,0,0,0,0
1,2,1,1,0.342677100008586,0,1,0,0,1,0
1,4,0,1,1.06509150000056,0,0,1,0,0,0
2,4,1,1,1.26131479999458,0,0,1,0,0,1
2,2,1,0,1.36418479999702,0,1,0,0,1,0
2,0,0,0,2.18974049999088,1,0,0,0,0,0
2,0,0,0,1.19062799999665,1,0,0,0,0,0
2,0,1,0,2.41799180000089,1,0,0,1,0,0
2,2,1,1,2.25607740000123,0,1,0,0,1,0
2,2,1,1,2.38654370000586,0,1,0,0,1,0
2,2,0,1,0.86357699999644,0,1,0,0,0,0
2,4,0,1,1.68967000000703,0,0,1,0,0,0
2,2,1,0,1.64042520000658,0,1,0,0,1,0
2,2,1,0,1.93953830000828,0,1,0,0,1,0
2,2,1,1,2.34707019999041,0,1,0,0,1,0
2,2,0,1,2.38703189999796,0,1,0,0,0,0
2,0,1,0,3.12411019999126,1,0,0,1,0,0
2,4,1,1,1.99133649999567,0,0,1,0,0,1
2,0,1,1,1.30901539999468,1,0,0,1,0,0
2,0,1,1,1.60508910000499,1,0,0,1,0,0
2,0,0,1,1.71524340000178,1,0,0,0,0,0
2,0,0,0,2.71595009999874,1,0,0,0,0,0
2,4,0,1,2.46958569998969,0,0,1,0,0,0
2,2,0,1,2.68976209999528,0,1,0,0,0,0
2,0,1,1,2.20653540000785,1,0,0,1,0,0
2,4,1,1,1.05126189999282,0,0,1,0,0,1
2,0,0,1,1.03015450001112,1,0,0,0,0,0
2,2,1,1,1.9872888999962,0,1,0,0,1,0
2,0,1,0,2.73336369999743,1,0,0,1,0,0
2,4,1,1,1.717430100005,0,0,1,0,0,1
2,2,1,1,1.23787480000465,0,1,0,0,1,0
2,4,0,1,1.07229660000303,0,0,1,0,0,0
2,0,1,0,1.92181070000515,1,0,0,1,0,0
2,2,1,1,1.74992839999322,0,1,0,0,1,0
2,0,1,0,2.12813939999614,1,0,0,1,0,0
2,4,0,1,1.97227520000888,0,0,1,0,0,0
2,0,0,0,2.63177950000681,1,0,0,0,0,0
2,4,0,1,1.53852250000637,0,0,1,0,0,0
2,0,1,1,0.804214800009504,1,0,0,1,0,0
2,2,0,1,2.44710659999691,0,1,0,0,0,0
2,2,0,1,1.96122549999563,0,1,0,0,0,0
2,4,0,1,2.34307360000093,0,0,1,0,0,0
2,4,1,0,2.19570580001164,0,0,1,0,0,1
2,0,1,1,2.57661650000955,1,0,0,1,0,0
2,4,1,0,1.21661010000389,0,0,1,0,0,1
2,2,1,0,2.65714380001009,0,1,0,0,1,0
2,2,0,0,1.70087749999948,0,1,0,0,0,0
2,4,0,1,3.16933520000021,0,0,1,0,0,0
2,0,0,0,1.65411929998663,1,0,0,0,0,0
2,4,0,1,2.6385944000067,0,0,1,0,0,0
2,4,1,0,1.29856209999707,0,0,1,0,0,1
2,4,0,1,2.12905840000894,0,0,1,0,0,0
2,0,1,0,2.89696879999246,1,0,0,1,0,0
2,4,0,1,2.03076029999647,0,0,1,0,0,0
2,2,0,1,1.61908890001359,0,1,0,0,0,0
2,0,1,1,1.46480810000503,1,0,0,1,0,0
2,2,0,0,1.55920240000705,0,1,0,0,0,0
2,4,1,0,1.26042399999278,0,0,1,0,0,1
2,2,1,1,2.32308869999542,0,1,0,0,1,0
2,0,1,1,1.44172190000245,1,0,0,1,0,0
2,2,0,1,1.86392000000342,0,1,0,0,0,0
2,0,1,0,1.76596319999953,1,0,0,1,0,0
2,2,0,1,1.50651589999325,0,1,0,0,0,0
2,2,0,0,2.78324779999093,0,1,0,0,0,0
2,4,0,1,2.43212430000131,0,0,1,0,0,0
2,0,0,0,1.580120300001,1,0,0,0,0,0
2,0,1,1,1.05279519999749,1,0,0,1,0,0
2,4,0,0,2.06729370000539,0,0,1,0,0,0
2,4,1,1,2.06434330000775,0,0,1,0,0,1
2,0,0,0,1.64779829999316,1,0,0,0,0,0
2,4,0,1,1.35095599999477,0,0,1,0,0,0
2,2,0,0,2.57794000000285,0,1,0,0,0,0
2,4,0,1,1.61869990000559,0,0,1,0,0,0
2,4,0,1,1.70560220000334,0,0,1,0,0,0
2,4,1,1,1.89788449999469,0,0,1,0,0,1
2,4,0,1,1.62570910000068,0,0,1,0,0,0
2,4,0,1,1.67315689999668,0,0,1,0,0,0
2,0,0,0,3.25951879999775,1,0,0,0,0,0
2,0,0,0,3.29162450000877,1,0,0,0,0,0
2,4,0,0,2.25890730001265,0,0,1,0,0,0
2,2,1,0,2.22331349999877,0,1,0,0,1,0
2,2,1,0,2.62030180000875,0,1,0,0,1,0
2,2,0,0,2.34402930000215,0,1,0,0,0,0
2,4,1,1,1.47573010000633,0,0,1,0,0,1
2,4,0,1,1.64213369999197,0,0,1,0,0,0
2,4,1,1,2.25635650000186,0,0,1,0,0,1
2,2,0,1,1.59902939999301,0,1,0,0,0,0
2,0,1,0,1.80569649999961,1,0,0,1,0,0
2,2,1,0,4.53730599999835,0,1,0,0,1,0
2,2,1,1,3.82675330000347,0,1,0,0,1,0
2,4,1,1,1.83620219999284,0,0,1,0,0,1
2,4,0,0,5.52890330000082,0,0,1,0,0,0
2,2,0,1,1.87917450000532,0,1,0,0,0,0
2,4,1,1,1.54738220000581,0,0,1,0,0,1
2,4,0,0,1.11649630000466,0,0,1,0,0,0
2,2,0,1,1.52172129999963,0,1,0,0,0,0
2,0,0,0,2.21364950000134,1,0,0,0,0,0
2,4,1,1,2.01121339999372,0,0,1,0,0,1
2,4,0,1,2.70512529999542,0,0,1,0,0,0
2,4,1,0,1.90438619999622,0,0,1,0,0,1
2,2,0,1,1.12720139999874,0,1,0,0,0,0
2,0,1,0,1.53454890000285,1,0,0,1,0,0
2,4,0,1,2.11766849999549,0,0,1,0,0,0
2,2,0,1,2.77225880000333,0,1,0,0,0,0
2,2,1,1,1.3071520000085,0,1,0,0,1,0
2,2,1,1,0.984410300006857,0,1,0,0,1,0
2,2,0,0,1.43284680000215,0,1,0,0,0,0
2,2,0,0,2.63806589999876,0,1,0,0,0,0
2,0,0,1,4.19802630000049,1,0,0,0,0,0
2,4,1,1,2.51547710000887,0,0,1,0,0,1
2,2,0,1,1.77540339999541,0,1,0,0,0,0
2,4,0,1,1.44800809999288,0,0,1,0,0,0
2,2,0,0,2.29086300000199,0,1,0,0,0,0
2,0,1,1,4.42133889999241,1,0,0,1,0,0
2,0,0,1,2.20266160000756,1,0,0,0,0,0
2,2,0,1,1.49442629999248,0,1,0,0,0,0
2,2,0,1,1.30185190000338,0,1,0,0,0,0
2,4,1,1,0.863019000011263,0,0,1,0,0,1
2,2,1,0,1.21921219999786,0,1,0,0,1,0
2,4,0,1,2.71742220000306,0,0,1,0,0,0
2,0,1,0,1.64578960000654,1,0,0,1,0,0
2,2,1,1,1.59350519999862,0,1,0,0,1,0
2,4,1,0,1.5106184999895,0,0,1,0,0,1
2,2,1,0,1.02876999998989,0,1,0,0,1,0
2,0,1,1,1.17912509999587,1,0,0,1,0,0
2,2,0,0,1.02254840001115,0,1,0,0,0,0
2,0,0,0,1.46925470000133,1,0,0,0,0,0
2,0,0,0,1.25889789999928,1,0,0,0,0,0
2,4,0,1,1.71784859999025,0,0,1,0,0,0
2,2,1,0,0.969550399997388,0,1,0,0,1,0
2,2,0,0,2.54879919999803,0,1,0,0,0,0
2,0,1,1,1.98835359999794,1,0,0,1,0,0
2,0,0,0,1.96762270000181,1,0,0,0,0,0
2,0,1,0,0.892519600005471,1,0,0,1,0,0
2,0,0,0,2.45956679999654,1,0,0,0,0,0
2,2,1,0,1.8794779000018,0,1,0,0,1,0
2,2,0,1,2.08505660000083,0,1,0,0,0,0
2,2,0,1,3.65285899999435,0,1,0,0,0,0
2,0,1,0,1.41973819999839,1,0,0,1,0,0
2,2,1,0,1.32217359999777,0,1,0,0,1,0
2,0,1,1,1.9082791999972,1,0,0,1,0,0
2,0,1,0,0.793981499999063,1,0,0,1,0,0
2,0,0,0,0.928828999996767,1,0,0,0,0,0
2,4,0,1,0.866424499996356,0,0,1,0,0,0
2,4,0,1,1.53099639998982,0,0,1,0,0,0
2,2,0,1,1.7057427999971,0,1,0,0,0,0
2,0,0,1,1.53649620000215,1,0,0,0,0,0
2,4,1,0,1.18105080000532,0,0,1,0,0,1
2,0,0,0,1.89773080000305,1,0,0,0,0,0
2,2,1,0,1.58454170000914,0,1,0,0,1,0
2,0,0,0,3.21649439999601,1,0,0,0,0,0
2,0,1,1,3.75966849998804,1,0,0,1,0,0
2,0,0,0,2.45410329999868,1,0,0,0,0,0
2,4,1,0,1.01433309999993,0,0,1,0,0,1
2,0,0,1,1.25051350001013,1,0,0,0,0,0
2,0,1,0,0.92779519999749,1,0,0,1,0,0
2,2,1,1,1.18943610000133,0,1,0,0,1,0
2,2,1,1,1.48660240000754,0,1,0,0,1,0
2,0,1,0,1.83971420000307,1,0,0,1,0,0
2,2,1,1,1.41124660000787,0,1,0,0,1,0
2,2,1,0,1.03363249999529,0,1,0,0,1,0
2,4,1,1,0.805314500001259,0,0,1,0,0,1
2,4,1,1,0.739627400005702,0,0,1,0,0,1
2,2,1,0,1.10968290000164,0,1,0,0,1,0
2,0,0,0,1.50385909999022,1,0,0,0,0,0
2,4,1,0,1.95449689999805,0,0,1,0,0,1
2,0,1,1,2.34261619999597,1,0,0,1,0,0
2,0,0,1,1.5800362000009,1,0,0,0,0,0
2,0,0,1,2.88158459999249,1,0,0,0,0,0
2,0,1,0,1.27997449999384,1,0,0,1,0,0
2,2,1,1,0.946904500000528,0,1,0,0,1,0
2,0,1,0,1.47593319999578,1,0,0,1,0,0
2,2,0,1,2.16103950000252,0,1,0,0,0,0
2,4,1,1,1.0921393000026,0,0,1,0,0,1
2,4,1,0,1.62509780000255,0,0,1,0,0,1
2,4,0,1,1.98157990000618,0,0,1,0,0,0
2,0,0,0,2.99421930000244,1,0,0,0,0,0
2,4,1,1,0.731060599995544,0,0,1,0,0,1
2,2,0,0,1.8372887000005,0,1,0,0,0,0
2,0,0,0,2.99988479999593,1,0,0,0,0,0
2,0,0,1,1.48341000000073,1,0,0,0,0,0
2,0,1,1,1.82735350000439,1,0,0,1,0,0
2,4,0,1,1.50026319999597,0,0,1,0,0,0
2,4,0,1,1.37593539999216,0,0,1,0,0,0
2,2,1,1,4.6233135000075,0,1,0,0,1,0
2,4,0,1,1.54677889999584,0,0,1,0,0,0
2,2,1,1,1.42496910000045,0,1,0,0,1,0
2,0,0,1,1.45581010000024,1,0,0,0,0,0
2,0,1,1,1.52273409999907,1,0,0,1,0,0
2,0,0,1,3.60146239999449,1,0,0,0,0,0
2,0,0,1,1.1794160999998,1,0,0,0,0,0
2,0,0,0,2.24163889999909,1,0,0,0,0,0
2,2,0,0,1.62509719999798,0,1,0,0,0,0
2,4,0,0,0.977630099994713,0,0,1,0,0,0
2,4,1,1,1.73892090001027,0,0,1,0,0,1
2,0,0,1,2.21978210000088,1,0,0,0,0,0
2,0,1,0,1.78145080000104,1,0,0,1,0,0
2,4,1,1,1.36338529999193,0,0,1,0,0,1
2,0,1,1,0.942442300001858,1,0,0,1,0,0
2,2,1,1,6.19628839999496,0,1,0,0,1,0
2,4,0,1,1.05256860000372,0,0,1,0,0,0
2,0,1,1,2.74730180000188,1,0,0,1,0,0
2,0,0,1,1.19672920000448,1,0,0,0,0,0
2,2,1,1,1.56939529998635,0,1,0,0,1,0
2,4,1,0,3.15196110001125,0,0,1,0,0,1
2,4,0,1,1.37793129999773,0,0,1,0,0,0
2,2,0,0,1.19870959999389,0,1,0,0,0,0
2,0,1,1,4.22404370000004,1,0,0,1,0,0
2,4,1,0,2.49460240000917,0,0,1,0,0,1
2,4,1,1,1.43493950000266,0,0,1,0,0,1
2,4,1,0,4.69220320000022,0,0,1,0,0,1
2,2,0,0,0.962205599993467,0,1,0,0,0,0
2,4,0,1,3.00797569999122,0,0,1,0,0,0
2,0,0,1,0.73364639999636,1,0,0,0,0,0
